surveyId,country,spatial_block,matched_v27_f1,v29_f1,delta_f1,true_cardinality,predicted_cardinality
3406722,Italy,+046:+013,0.15384615384615385,0.14634146341463414,-0.007504690431519717,17,24
3408936,Denmark,+055:+009,0.2962962962962963,0.26666666666666666,-0.029629629629629617,11,19
3410248,Denmark,+055:+009,0.27586206896551724,0.3333333333333333,0.05747126436781608,6,18
3410605,France,+043:+000,0.45714285714285713,0.5806451612903226,0.12350230414746549,11,20
3413527,Denmark,+055:+009,0.4864864864864865,0.43243243243243246,-0.05405405405405406,15,22
3414629,Denmark,+055:+009,0.3333333333333333,0.38095238095238093,0.047619047619047616,6,15
3417811,Denmark,+055:+009,0.26666666666666666,0.27906976744186046,0.012403100775193798,20,23
3418482,Denmark,+054:+009,0.4117647058823529,0.25,-0.16176470588235292,16,24
3420705,Denmark,+055:+009,0.43478260869565216,0.5555555555555556,0.12077294685990342,6,12
3421956,France,+044:+000,0.6666666666666666,0.6956521739130435,0.02898550724637683,20,26
3422283,Denmark,+055:+009,0.41025641025641024,0.4,-0.01025641025641022,18,27
3424039,Denmark,+054:+009,0.4,0.5294117647058824,0.12941176470588234,11,23
3424216,Denmark,+055:+009,0.35714285714285715,0.4444444444444444,0.08730158730158727,12,15
3425366,France,+044:+000,0.6181818181818182,0.6896551724137931,0.07147335423197498,30,28
3427579,Denmark,+055:+009,0.07407407407407407,0.07407407407407407,0.0,9,18
3429055,Denmark,+055:+009,0.3448275862068966,0.4444444444444444,0.09961685823754785,14,13
3429397,Denmark,+054:+009,0.4375,0.38461538461538464,-0.05288461538461536,13,13
3430938,Denmark,+055:+009,0.22857142857142856,0.3181818181818182,0.08961038961038961,18,26
3435926,Denmark,+055:+009,0.4888888888888889,0.55,0.06111111111111117,22,18
3437386,Denmark,+055:+009,0.5,0.5454545454545454,0.045454545454545414,16,17
3440202,Denmark,+054:+009,0.07142857142857142,0.07407407407407407,0.0026455026455026454,8,19
3440611,France,+043:+007,0.41509433962264153,0.4375,0.02240566037735847,33,31
3444819,Denmark,+055:+009,0.5714285714285714,0.33962264150943394,-0.23180592991913745,37,16
3454089,France,+046:+006,0.21333333333333335,0.2926829268292683,0.07934959349593493,45,37
3457287,Denmark,+055:+009,0.25,0.26666666666666666,0.016666666666666663,8,22
3460294,Denmark,+055:+009,0.26666666666666666,0.3076923076923077,0.041025641025641046,7,19
3460772,Italy,+040:+013,0.25,0.2857142857142857,0.0357142857142857,5,16
3461936,France,+044:-001,0.48,0.7272727272727273,0.2472727272727273,10,12
3462165,Denmark,+054:+009,0.29411764705882354,0.3181818181818182,0.024064171122994638,18,26
3466388,Italy,+042:+015,0.0,0.0,0.0,2,16
3466865,France,+043:+007,0.15873015873015872,0.11594202898550725,-0.042788129744651474,39,30
3474147,Denmark,+055:+009,0.23529411764705882,0.3125,0.07720588235294118,17,15
3475239,Denmark,+055:+009,0.37037037037037035,0.5,0.12962962962962965,10,14
3476556,Denmark,+055:+009,0.4090909090909091,0.43902439024390244,0.029933481152993324,21,20
3477645,Denmark,+055:+009,0.32,0.27586206896551724,-0.04413793103448277,4,25
3480973,Denmark,+055:+009,0.4186046511627907,0.45454545454545453,0.03594080338266381,19,25
3481524,Denmark,+055:+009,0.34285714285714286,0.37037037037037035,0.02751322751322749,11,16
3482338,Denmark,+055:+009,0.21052631578947367,0.2631578947368421,0.05263157894736842,16,22
3484184,Denmark,+055:+009,0.3684210526315789,0.30303030303030304,-0.06539074960127589,17,16
3484412,Denmark,+055:+009,0.41379310344827586,0.4,-0.013793103448275834,10,20
3484873,France,+043:+007,0.42857142857142855,0.6666666666666666,0.23809523809523808,17,19
3486651,Denmark,+054:+009,0.35294117647058826,0.42105263157894735,0.06811145510835909,15,23
3488412,Denmark,+055:+009,0.2857142857142857,0.4166666666666667,0.130952380952381,30,18
3489168,Denmark,+054:+009,0.3333333333333333,0.4444444444444444,0.1111111111111111,10,17
3489417,Denmark,+055:+009,0.5625,0.4,-0.16249999999999998,13,12
3490768,Denmark,+055:+009,0.4,0.4,0.0,28,17
3490917,France,+044:+006,0.23809523809523808,0.3333333333333333,0.09523809523809523,20,22
3491155,Denmark,+055:+009,0.17647058823529413,0.35714285714285715,0.18067226890756302,14,14
3492055,Denmark,+055:+009,0.34146341463414637,0.3,-0.04146341463414638,24,16
3492773,Denmark,+055:+009,0.42105263157894735,0.47058823529411764,0.049535603715170295,21,13
3494820,Denmark,+055:+009,0.4117647058823529,0.4666666666666667,0.05490196078431375,18,12
3496294,France,+044:+000,0.6666666666666666,0.6923076923076923,0.02564102564102566,23,29
3496739,Denmark,+054:+009,0.42424242424242425,0.4117647058823529,-0.012477718360071333,16,18
3502327,Italy,+044:+011,0.18461538461538463,0.4225352112676056,0.237919826652221,41,30
3502613,France,+044:+006,0.3111111111111111,0.43137254901960786,0.12026143790849675,20,31
3503589,Italy,+040:+013,0.5555555555555556,0.45714285714285713,-0.09841269841269845,17,18
3505909,France,+043:+007,0.4782608695652174,0.5357142857142857,0.05745341614906829,28,28
3513363,Denmark,+055:+009,0.25,0.35714285714285715,0.10714285714285715,8,20
3514113,France,+043:+000,0.45454545454545453,0.36363636363636365,-0.09090909090909088,22,22
3514646,Denmark,+054:+009,0.43243243243243246,0.3225806451612903,-0.10985178727114214,17,14
3514942,Denmark,+055:+009,0.26666666666666666,0.20689655172413793,-0.059770114942528735,13,16
3516224,Denmark,+054:+009,0.0,0.0,0.0,6,23
3516343,France,+043:+000,0.5555555555555556,0.6875,0.13194444444444442,16,16
3516605,Denmark,+055:+009,0.37037037037037035,0.6086956521739131,0.23832528180354273,11,12
3517597,Denmark,+055:+009,0.25,0.30303030303030304,0.05303030303030304,12,21
3520217,Denmark,+054:+009,0.2962962962962963,0.46153846153846156,0.16524216524216528,9,17
3520363,Denmark,+055:+009,0.5185185185185185,0.64,0.12148148148148152,11,14
3521122,Denmark,+054:+009,0.12121212121212122,0.12903225806451613,0.00782013685239491,9,22
3522067,France,+044:-001,0.4,0.4444444444444444,0.0444444444444444,9,18
3522213,Denmark,+055:+009,0.14285714285714285,0.21621621621621623,0.07335907335907338,10,27
3522566,Denmark,+055:+009,0.5116279069767442,0.6153846153846154,0.10375670840787121,19,20
3522816,Slovenia,+046:+013,0.1038961038961039,0.30952380952380953,0.20562770562770563,46,38
3524599,France,+044:+006,0.1935483870967742,0.2631578947368421,0.0696095076400679,41,35
3524957,Denmark,+055:+009,0.35,0.3157894736842105,-0.03421052631578947,17,21
3526321,Denmark,+055:+009,0.3870967741935484,0.35714285714285715,-0.029953917050691226,13,15
3530171,Denmark,+054:+009,0.37209302325581395,0.4090909090909091,0.03699788583509517,22,22
3531838,Denmark,+055:+009,0.3157894736842105,0.43243243243243246,0.11664295874822195,16,21
3532722,France,+044:-001,0.32432432432432434,0.375,0.05067567567567566,15,17
3532942,France,+043:+000,0.4262295081967213,0.4838709677419355,0.05764145954521421,42,20
3534479,Italy,+042:+015,0.0,0.0,0.0,3,18
3536559,Denmark,+055:+009,0.3157894736842105,0.37209302325581395,0.05630354957160344,15,28
3537922,Denmark,+055:+009,0.43478260869565216,0.42105263157894735,-0.013729977116704817,6,13
3539894,France,+044:-001,0.47619047619047616,0.6666666666666666,0.19047619047619047,6,12
3540267,Denmark,+055:+009,0.3333333333333333,0.38461538461538464,0.05128205128205132,7,19
3545855,Denmark,+055:+009,0.5,0.5,0.0,25,19
3546019,Denmark,+055:+009,0.36363636363636365,0.375,0.011363636363636354,10,22
3547319,Denmark,+055:+009,0.36363636363636365,0.29411764705882354,-0.06951871657754011,11,23
3547497,Poland,+054:+017,0.20689655172413793,0.16666666666666666,-0.04022988505747127,11,25
3548913,Denmark,+055:+009,0.22727272727272727,0.23255813953488372,0.0052854122621564525,22,21
3551738,Denmark,+055:+009,0.4,0.20689655172413793,-0.1931034482758621,15,14
3552251,Denmark,+055:+009,0.3793103448275862,0.3728813559322034,-0.006428988895382792,33,26
3553712,Denmark,+054:+009,0.45454545454545453,0.631578947368421,0.1770334928229665,8,11
3557751,Denmark,+055:+009,0.42105263157894735,0.5714285714285714,0.15037593984962405,6,8
3559319,Denmark,+055:+009,0.25806451612903225,0.2564102564102564,-0.0016542597187758634,11,28
3562042,Denmark,+055:+009,0.3783783783783784,0.3333333333333333,-0.045045045045045085,17,13
3563594,Denmark,+055:+009,0.2857142857142857,0.35294117647058826,0.06722689075630256,15,19
3564511,Slovenia,+046:+013,0.1935483870967742,0.14814814814814814,-0.04540023894862605,12,15
3564682,Denmark,+055:+009,0.4,0.6451612903225806,0.2451612903225806,14,17
3567476,Denmark,+055:+009,0.375,0.43478260869565216,0.05978260869565216,24,22
3570652,Denmark,+055:+009,0.3225806451612903,0.37037037037037035,0.047789725209080036,6,21
3576281,Denmark,+055:+009,0.38461538461538464,0.38461538461538464,0.0,7,19
3587872,Denmark,+055:+009,0.29411764705882354,0.30303030303030304,0.0089126559714795,13,20
3589158,Italy,+042:+015,0.08695652173913043,0.08695652173913043,0.0,5,18
3589287,Denmark,+055:+009,0.27586206896551724,0.3448275862068966,0.06896551724137934,8,21
3589991,Denmark,+055:+009,0.18604651162790697,0.17391304347826086,-0.01213346814964611,22,24
3591120,Denmark,+055:+009,0.358974358974359,0.45714285714285713,0.09816849816849815,17,18
3592677,France,+043:+000,0.6521739130434783,0.5833333333333334,-0.0688405797101449,21,27
3592898,Denmark,+054:+009,0.4444444444444444,0.5882352941176471,0.14379084967320266,6,11
3593262,Denmark,+054:+009,0.08333333333333333,0.09090909090909091,0.007575757575757583,3,19
3593760,Denmark,+054:+009,0.3684210526315789,0.4444444444444444,0.07602339181286549,17,19
3593933,France,+044:-001,0.5714285714285714,0.782608695652174,0.21118012422360255,11,12
3600758,Denmark,+055:+009,0.13793103448275862,0.17391304347826086,0.035982008995502246,5,18
3601915,Denmark,+055:+009,0.5,0.56,0.06000000000000005,12,13
3603444,Slovakia,+048:+018,0.3055555555555556,0.55,0.24444444444444446,40,40
3604404,Denmark,+055:+009,0.3125,0.27586206896551724,-0.03663793103448276,9,20
3604874,Denmark,+055:+009,0.3,0.23809523809523808,-0.06190476190476191,20,22
3605887,France,+043:+000,0.5925925925925926,0.56,-0.032592592592592506,28,22
3606157,France,+043:+007,0.10526315789473684,0.20512820512820512,0.09986504723346828,15,24
3606924,France,+043:+007,0.3181818181818182,0.41025641025641024,0.09207459207459207,18,21
3608555,Denmark,+054:+009,0.5217391304347826,0.5263157894736842,0.004576659038901587,9,10
3611529,Denmark,+055:+009,0.41379310344827586,0.5,0.08620689655172414,29,19
3613506,Denmark,+054:+009,0.2,0.5,0.3,5,11
3615222,France,+044:+006,0.35555555555555557,0.2692307692307692,-0.08632478632478635,26,26
3618280,Denmark,+054:+009,0.2608695652173913,0.5217391304347826,0.2608695652173913,6,17
3620155,France,+044:-001,0.6428571428571429,0.72,0.07714285714285707,12,13
3623559,Denmark,+055:+009,0.3333333333333333,0.38095238095238093,0.047619047619047616,22,20
3626195,Denmark,+055:+009,0.2,0.125,-0.07500000000000001,3,13
3627903,Denmark,+055:+009,0.14285714285714285,0.11764705882352941,-0.02521008403361344,8,26
3629815,Denmark,+054:+009,0.32,0.5,0.18,7,13
3630088,Denmark,+055:+009,0.3448275862068966,0.3333333333333333,-0.01149425287356326,9,21
3634024,Denmark,+055:+009,0.45454545454545453,0.5882352941176471,0.13368983957219255,7,10
3634377,Germany,+054:+009,0.5185185185185185,0.6666666666666666,0.14814814814814814,8,13
3635663,Germany,+054:+009,0.36363636363636365,0.625,0.26136363636363635,5,11
3641189,Denmark,+055:+009,0.45,0.5142857142857142,0.06428571428571422,19,16
3641957,Denmark,+054:+009,0.5,0.5,0.0,9,19
3643267,Denmark,+055:+009,0.34146341463414637,0.3157894736842105,-0.02567394094993586,16,22
3643536,Denmark,+055:+009,0.32,0.4,0.08000000000000002,6,14
3647664,Denmark,+055:+009,0.375,0.46153846153846156,0.08653846153846156,9,17
3660109,Denmark,+055:+009,0.5625,0.48,-0.08250000000000002,11,14
3661526,Poland,+054:+017,0.6666666666666666,0.6530612244897959,-0.013605442176870763,19,30
3662848,Poland,+054:+017,0.43478260869565216,0.43478260869565216,0.0,7,16
3663827,Denmark,+055:+009,0.16666666666666666,0.18181818181818182,0.015151515151515166,11,22
3665089,Denmark,+055:+009,0.45,0.5,0.04999999999999999,17,23
3665742,Denmark,+055:+009,0.30303030303030304,0.29411764705882354,-0.0089126559714795,13,21
3665915,Denmark,+055:+009,0.2857142857142857,0.26666666666666666,-0.019047619047619035,13,17
3666864,Denmark,+054:+009,0.5,0.6153846153846154,0.11538461538461542,15,11
3667019,Denmark,+055:+009,0.5405405405405406,0.5,-0.04054054054054057,12,24
3667931,Germany,+054:+009,0.5625,0.5714285714285714,0.008928571428571397,12,23
3669547,Denmark,+054:+009,0.3333333333333333,0.41379310344827586,0.08045977011494254,10,19
3670654,Denmark,+054:+009,0.5652173913043478,0.41025641025641024,-0.15496098104793754,23,16
3670854,Poland,+054:+017,0.2978723404255319,0.2807017543859649,-0.017170586039567004,23,34
3672861,Denmark,+055:+009,0.49122807017543857,0.4745762711864407,-0.01665179898899788,35,24
3674128,France,+044:+000,0.5660377358490566,0.5,-0.06603773584905659,29,23
3679392,Slovakia,+048:+018,0.2564102564102564,0.4523809523809524,0.195970695970696,44,40
3689792,Denmark,+054:+009,0.34782608695652173,0.34782608695652173,0.0,8,15
3690749,Denmark,+054:+009,0.18181818181818182,0.17647058823529413,-0.005347593582887694,16,18
3692433,Denmark,+055:+009,0.47619047619047616,0.5714285714285714,0.09523809523809523,18,17
3693208,Denmark,+055:+009,0.5161290322580645,0.5185185185185185,0.002389486260453988,15,12
3702552,Denmark,+054:+009,0.4117647058823529,0.5161290322580645,0.10436432637571158,13,18
3703162,Denmark,+055:+009,0.1951219512195122,0.15384615384615385,-0.04127579737335835,25,14
3705218,Denmark,+055:+009,0.45454545454545453,0.3829787234042553,-0.07156673114119921,23,24
3705734,Denmark,+055:+009,0.25,0.46153846153846156,0.21153846153846156,16,10
3705967,Denmark,+055:+009,0.22857142857142856,0.41379310344827586,0.1852216748768473,19,10
3706714,Denmark,+054:+009,0.4,0.5294117647058824,0.12941176470588234,12,22
3707024,Denmark,+055:+009,0.5128205128205128,0.2631578947368421,-0.24966261808367068,17,21
3709341,France,+048:+002,0.43902439024390244,0.4,-0.03902439024390242,19,21
3710527,Denmark,+055:+009,0.2727272727272727,0.2926829268292683,0.019955654101995568,21,20
3711007,Denmark,+055:+009,0.2564102564102564,0.5,0.2435897435897436,21,11
3711010,France,+044:+006,0.25,0.34375,0.09375,24,40
3714876,Denmark,+055:+009,0.55,0.5652173913043478,0.015217391304347738,18,28
3715276,Denmark,+055:+009,0.47058823529411764,0.5925925925925926,0.12200435729847492,12,15
3718326,Denmark,+055:+009,0.5714285714285714,0.6086956521739131,0.037267080745341685,10,13
3718442,Denmark,+054:+009,0.36,0.4583333333333333,0.09833333333333333,27,21
3719997,Denmark,+054:+009,0.3448275862068966,0.35714285714285715,0.012315270935960576,12,16
3721722,Slovenia,+046:+013,0.0784313725490196,0.07407407407407407,-0.004357298474945537,20,34
3725742,Denmark,+055:+009,0.5263157894736842,0.46153846153846156,-0.06477732793522262,19,20
3726834,Denmark,+055:+009,0.20689655172413793,0.23529411764705882,0.028397565922920892,10,24
3726884,Denmark,+055:+009,0.4888888888888889,0.4897959183673469,0.0009070294784580546,24,25
3727774,Denmark,+055:+009,0.5128205128205128,0.45,-0.06282051282051276,20,20
3729680,Denmark,+055:+009,0.4117647058823529,0.5185185185185185,0.10675381263616557,17,10
3729687,Denmark,+054:+009,0.2727272727272727,0.3157894736842105,0.0430622009569378,5,14
3731112,Denmark,+055:+009,0.3870967741935484,0.42857142857142855,0.04147465437788017,9,19
3732064,Denmark,+055:+009,0.41379310344827586,0.4444444444444444,0.030651340996168563,13,23
3733431,Italy,+040:+013,0.5,0.34782608695652173,-0.15217391304347827,29,17
3738039,Italy,+042:+015,0.18181818181818182,0.18181818181818182,0.0,3,19
3738048,France,+043:+007,0.17777777777777778,0.18181818181818182,0.004040404040404039,23,21
3738067,France,+043:+007,0.3673469387755102,0.32,-0.04734693877551022,26,24
3738888,Denmark,+055:+009,0.125,0.15,0.024999999999999994,12,28
3739152,Italy,+037:+013,0.1,0.0,-0.1,5,14
3739295,Poland,+054:+017,0.41379310344827586,0.5714285714285714,0.15763546798029554,9,12
3746913,Italy,+040:+013,0.18181818181818182,0.19047619047619047,0.008658008658008642,4,17
3748473,France,+043:+007,0.2564102564102564,0.22727272727272727,-0.029137529137529122,16,28
3750309,Denmark,+054:+009,0.5454545454545454,0.5,-0.045454545454545414,7,17
3753279,Denmark,+054:+009,0.43478260869565216,0.2727272727272727,-0.16205533596837945,6,16
3754792,Denmark,+055:+009,0.4444444444444444,0.43478260869565216,-0.009661835748792258,22,24
3756114,Italy,+042:+015,0.0,0.0,0.0,2,17
3757186,Denmark,+055:+009,0.5333333333333333,0.6956521739130435,0.16231884057971013,11,12
3757440,Denmark,+055:+009,0.48484848484848486,0.4,-0.08484848484848484,16,9
3757706,Denmark,+055:+009,0.2,0.24,0.03999999999999998,7,18
3761244,Slovenia,+046:+013,0.0,0.0,0.0,2,18
3762538,Denmark,+055:+009,0.3684210526315789,0.3,-0.06842105263157894,16,24
3763096,France,+044:+006,0.05263157894736842,0.1509433962264151,0.09831181727904667,13,40
3764073,Denmark,+055:+009,0.18518518518518517,0.13043478260869565,-0.054750402576489526,31,15
3765418,Denmark,+055:+009,0.4375,0.36363636363636365,-0.07386363636363635,14,19
3766629,Denmark,+055:+009,0.6,0.41379310344827586,-0.18620689655172412,15,14
3767462,Italy,+042:+015,0.38461538461538464,0.23076923076923078,-0.15384615384615385,9,17
3770001,Denmark,+055:+009,0.5142857142857142,0.42857142857142855,-0.08571428571428569,16,12
3771090,Denmark,+055:+009,0.8,0.6111111111111112,-0.18888888888888888,17,19
3772215,Denmark,+055:+009,0.5,0.5641025641025641,0.0641025641025641,21,18
3773086,Denmark,+055:+009,0.375,0.37037037037037035,-0.00462962962962965,13,14
3774742,Denmark,+055:+009,0.35294117647058826,0.3870967741935484,0.03415559772296012,14,17
3780331,Denmark,+055:+009,0.43333333333333335,0.3448275862068966,-0.08850574712643677,35,23
3780596,Denmark,+055:+009,0.5263157894736842,0.4,-0.12631578947368416,6,9
3783678,Denmark,+054:+009,0.42857142857142855,0.30303030303030304,-0.1255411255411255,11,22
3786086,France,+043:+007,0.20408163265306123,0.2641509433962264,0.06006931074316518,28,25
3787065,Poland,+054:+017,0.6382978723404256,0.6363636363636364,-0.0019342359767892114,21,23
3787441,Italy,+042:+015,0.25,0.34146341463414637,0.09146341463414637,21,20
3788739,France,+044:-001,0.37037037037037035,0.4,0.029629629629629672,9,16
